order_id,sku_code,quantity,timestamp
OR-489856,20961,3,2009-12-02T14:36:00
OR-489856,20963,1,2009-12-02T14:36:00
OR-489856,20966,6,2009-12-02T14:36:00
OR-489856,20970,1,2009-12-02T14:36:00
OR-489856,20972,2,2009-12-02T14:36:00
OR-489856,20974,1,2009-12-02T14:36:00
OR-489856,20977,2,2009-12-02T14:36:00
OR-489856,20978,6,2009-12-02T14:36:00
OR-489856,20979,7,2009-12-02T14:36:00
OR-489856,20982,1,2009-12-02T14:36:00
OR-489856,21071,1,2009-12-02T14:36:00
OR-489856,21098,5,2009-12-02T14:36:00
OR-489856,21108,6,2009-12-02T14:36:00
OR-489856,21116,1,2009-12-02T14:36:00
OR-489856,21154,3,2009-12-02T14:36:00
OR-489856,21156,2,2009-12-02T14:36:00
OR-489856,21165,1,2009-12-02T14:36:00
OR-489856,21166,2,2009-12-02T14:36:00
OR-489856,21174,6,2009-12-02T14:36:00
OR-489856,21175,2,2009-12-02T14:36:00
OR-489856,21181,8,2009-12-02T14:36:00
OR-489856,21186,1,2009-12-02T14:36:00
OR-489856,21212,9,2009-12-02T14:36:00
OR-489856,21213,3,2009-12-02T14:36:00
OR-489856,21231,14,2009-12-02T14:36:00
OR-489856,21232,12,2009-12-02T14:36:00
OR-489856,21239,3,2009-12-02T14:36:00
OR-489856,21243,2,2009-12-02T14:36:00
OR-489856,21258,1,2009-12-02T14:36:00
OR-489856,21260,1,2009-12-02T14:36:00
OR-489856,21314,1,2009-12-02T14:36:00
OR-489856,21327,2,2009-12-02T14:36:00
OR-489856,21329,2,2009-12-02T14:36:00
OR-489856,21479,4,2009-12-02T14:36:00
OR-489856,21481,1,2009-12-02T14:36:00
OR-489856,21484,1,2009-12-02T14:36:00
OR-489856,21494,2,2009-12-02T14:36:00
OR-489856,21519,1,2009-12-02T14:36:00
OR-489856,21527,2,2009-12-02T14:36:00
OR-489856,21531,1,2009-12-02T14:36:00
OR-489856,21535,1,2009-12-02T14:36:00
OR-489856,21539,1,2009-12-02T14:36:00
OR-489856,21544,2,2009-12-02T14:36:00
OR-489856,16237,3,2009-12-02T14:36:00
OR-489856,20658,1,2009-12-02T14:36:00
OR-489856,20677,3,2009-12-02T14:36:00
OR-489856,20682,3,2009-12-02T14:36:00
OR-489856,20713,1,2009-12-02T14:36:00
OR-489856,20724,5,2009-12-02T14:36:00
OR-489856,20725,1,2009-12-02T14:36:00
OR-489856,20726,1,2009-12-02T14:36:00
OR-489856,20727,3,2009-12-02T14:36:00
OR-489856,20754,1,2009-12-02T14:36:00
OR-489856,20914,2,2009-12-02T14:36:00
OR-489856,21216,1,2009-12-02T14:36:00
OR-489856,21218,1,2009-12-02T14:36:00
OR-489856,15036,4,2009-12-02T14:36:00
OR-489857,85099C,1,2009-12-02T14:43:00
OR-489857,85123A,1,2009-12-02T14:43:00
OR-489857,85175,1,2009-12-02T14:43:00
OR-489857,85199S,5,2009-12-02T14:43:00
OR-489857,85231B,3,2009-12-02T14:43:00
OR-489857,15036,11,2009-12-02T14:43:00
OR-489857,16237,2,2009-12-02T14:43:00
OR-489857,22169,1,2009-12-02T14:43:00
OR-489857,22174,2,2009-12-02T14:43:00
OR-489857,22175,1,2009-12-02T14:43:00
OR-489857,22178,2,2009-12-02T14:43:00
OR-489857,22179,1,2009-12-02T14:43:00
OR-489857,22187,1,2009-12-02T14:43:00
OR-489857,22189,3,2009-12-02T14:43:00
OR-489857,22195,3,2009-12-02T14:43:00
OR-489857,22196,3,2009-12-02T14:43:00
OR-489857,22197,3,2009-12-02T14:43:00
OR-489857,22208,1,2009-12-02T14:43:00
OR-489857,22224,2,2009-12-02T14:43:00
OR-489857,22271,2,2009-12-02T14:43:00
OR-489857,22273,1,2009-12-02T14:43:00
OR-489857,22274,2,2009-12-02T14:43:00
OR-489857,22294,2,2009-12-02T14:43:00
OR-489857,22301,1,2009-12-02T14:43:00
OR-489857,22315,1,2009-12-02T14:43:00
OR-489857,22348,3,2009-12-02T14:43:00
OR-489857,22352,1,2009-12-02T14:43:00
OR-489857,22353,1,2009-12-02T14:43:00
OR-489857,22355,18,2009-12-02T14:43:00
OR-489857,22356,8,2009-12-02T14:43:00
OR-489857,35400,4,2009-12-02T14:43:00
OR-489857,37446,3,2009-12-02T14:43:00
OR-489857,37447,1,2009-12-02T14:43:00
OR-489857,47568,1,2009-12-02T14:43:00
OR-489857,48116,1,2009-12-02T14:43:00
OR-489857,48185,1,2009-12-02T14:43:00
OR-489857,48188,1,2009-12-02T14:43:00
OR-489857,51014A,1,2009-12-02T14:43:00
OR-489857,71459,1,2009-12-02T14:43:00
OR-489857,71477,6,2009-12-02T14:43:00
OR-489857,79000,2,2009-12-02T14:43:00
OR-489857,79321,1,2009-12-02T14:43:00
OR-489857,82494L,1,2009-12-02T14:43:00
OR-489857,82578,1,2009-12-02T14:43:00
OR-489857,82582,1,2009-12-02T14:43:00
OR-489857,82599,1,2009-12-02T14:43:00
OR-489857,82600,1,2009-12-02T14:43:00
OR-489857,84029G,1,2009-12-02T14:43:00
OR-489857,84032A,2,2009-12-02T14:43:00
OR-489857,84050,1,2009-12-02T14:43:00
OR-489857,84347,5,2009-12-02T14:43:00
OR-489857,84375,2,2009-12-02T14:43:00
OR-489857,84378,1,2009-12-02T14:43:00
OR-489857,84380,3,2009-12-02T14:43:00
OR-489857,84536B,2,2009-12-02T14:43:00
OR-489857,84580,3,2009-12-02T14:43:00
OR-489857,84596B,1,2009-12-02T14:43:00
OR-489857,84596F,1,2009-12-02T14:43:00
OR-489857,84836,1,2009-12-02T14:43:00
OR-489857,84879,2,2009-12-02T14:43:00
OR-489857,84946,15,2009-12-02T14:43:00
OR-489857,84947,4,2009-12-02T14:43:00
OR-489857,84970S,4,2009-12-02T14:43:00
OR-489857,84971S,1,2009-12-02T14:43:00
OR-489857,84991,2,2009-12-02T14:43:00
OR-489857,84992,1,2009-12-02T14:43:00
OR-489857,84997D,1,2009-12-02T14:43:00
OR-489857,85014B,1,2009-12-02T14:43:00
OR-489857,85049E,2,2009-12-02T14:43:00
OR-489857,20658,2,2009-12-02T14:43:00
OR-489857,20676,2,2009-12-02T14:43:00
OR-489857,20682,3,2009-12-02T14:43:00
OR-489857,20685,1,2009-12-02T14:43:00
OR-489857,20713,3,2009-12-02T14:43:00
OR-489857,20718,4,2009-12-02T14:43:00
OR-489857,20719,20,2009-12-02T14:43:00
OR-489857,20723,8,2009-12-02T14:43:00
OR-489857,20724,8,2009-12-02T14:43:00
OR-489857,20725,1,2009-12-02T14:43:00
OR-489857,20727,3,2009-12-02T14:43:00
OR-489857,20728,1,2009-12-02T14:43:00
OR-489857,20750,1,2009-12-02T14:43:00
OR-489857,20752,1,2009-12-02T14:43:00
OR-489857,20754,2,2009-12-02T14:43:00
OR-489857,20829,1,2009-12-02T14:43:00
OR-489857,20914,3,2009-12-02T14:43:00
OR-489857,20961,5,2009-12-02T14:43:00
OR-489857,20963,1,2009-12-02T14:43:00
OR-489857,20966,6,2009-12-02T14:43:00
OR-489857,20969,2,2009-12-02T14:43:00
OR-489857,20971,3,2009-12-02T14:43:00
OR-489857,20972,1,2009-12-02T14:43:00
OR-489857,20974,2,2009-12-02T14:43:00
OR-489857,20975,8,2009-12-02T14:43:00
OR-489857,20978,3,2009-12-02T14:43:00
OR-489857,20979,1,2009-12-02T14:43:00
OR-489857,20982,1,2009-12-02T14:43:00
OR-489857,21035,1,2009-12-02T14:43:00
OR-489857,21071,2,2009-12-02T14:43:00
OR-489857,21080,5,2009-12-02T14:43:00
OR-489857,21098,88,2009-12-02T14:43:00
OR-489857,21108,9,2009-12-02T14:43:00
OR-489857,21136,2,2009-12-02T14:43:00
OR-489857,21154,1,2009-12-02T14:43:00
OR-489857,21165,1,2009-12-02T14:43:00
OR-489857,21166,4,2009-12-02T14:43:00
OR-489857,21175,2,2009-12-02T14:43:00
OR-489857,21181,4,2009-12-02T14:43:00
OR-489857,21210,1,2009-12-02T14:43:00
OR-489857,21212,16,2009-12-02T14:43:00
OR-489857,21213,4,2009-12-02T14:43:00
OR-489857,21216,1,2009-12-02T14:43:00
OR-489857,21217,2,2009-12-02T14:43:00
OR-489857,21231,14,2009-12-02T14:43:00
OR-489857,21232,15,2009-12-02T14:43:00
OR-489857,21238,2,2009-12-02T14:43:00
OR-489857,21242,2,2009-12-02T14:43:00
OR-489857,21326,24,2009-12-02T14:43:00
OR-489857,21327,1,2009-12-02T14:43:00
OR-489857,21329,1,2009-12-02T14:43:00
OR-489857,21428,1,2009-12-02T14:43:00
OR-489857,21429,2,2009-12-02T14:43:00
OR-489857,21430,1,2009-12-02T14:43:00
OR-489857,21479,2,2009-12-02T14:43:00
OR-489857,21481,2,2009-12-02T14:43:00
OR-489857,21484,3,2009-12-02T14:43:00
OR-489857,21485,2,2009-12-02T14:43:00
OR-489857,21494,1,2009-12-02T14:43:00
OR-489857,21508,1,2009-12-02T14:43:00
OR-489857,21527,2,2009-12-02T14:43:00
OR-489857,21531,1,2009-12-02T14:43:00
OR-489857,21539,2,2009-12-02T14:43:00
OR-489857,21544,1,2009-12-02T14:43:00
OR-489857,21563,1,2009-12-02T14:43:00
OR-489857,21577,5,2009-12-02T14:43:00
OR-489857,21622,1,2009-12-02T14:43:00
OR-489857,21668,6,2009-12-02T14:43:00
OR-489857,21671,3,2009-12-02T14:43:00
OR-489857,21672,3,2009-12-02T14:43:00
OR-489857,21679,4,2009-12-02T14:43:00
OR-489857,21700,1,2009-12-02T14:43:00
OR-489857,21704,8,2009-12-02T14:43:00
OR-489857,21731,1,2009-12-02T14:43:00
OR-489857,21733,1,2009-12-02T14:43:00
OR-489857,21754,1,2009-12-02T14:43:00
OR-489857,21755,1,2009-12-02T14:43:00
OR-489857,21756,1,2009-12-02T14:43:00
OR-489857,21790,2,2009-12-02T14:43:00
OR-489857,21791,4,2009-12-02T14:43:00
OR-489857,21811,1,2009-12-02T14:43:00
OR-489857,21829,1,2009-12-02T14:43:00
OR-489857,21832,1,2009-12-02T14:43:00
OR-489857,21833,2,2009-12-02T14:43:00
OR-489857,21843,2,2009-12-02T14:43:00
OR-489857,21868,1,2009-12-02T14:43:00
OR-489857,21870,3,2009-12-02T14:43:00
OR-489857,21871,4,2009-12-02T14:43:00
OR-489857,21874,1,2009-12-02T14:43:00
OR-489857,21875,1,2009-12-02T14:43:00
OR-489857,21877,2,2009-12-02T14:43:00
OR-489857,21889,3,2009-12-02T14:43:00
OR-489857,21890,2,2009-12-02T14:43:00
OR-489857,21891,1,2009-12-02T14:43:00
OR-489857,21892,1,2009-12-02T14:43:00
OR-489857,21908,3,2009-12-02T14:43:00
OR-489857,21928,1,2009-12-02T14:43:00
OR-489857,21931,2,2009-12-02T14:43:00
OR-489857,21934,1,2009-12-02T14:43:00
OR-489857,21935,9,2009-12-02T14:43:00
OR-489857,21937,2,2009-12-02T14:43:00
OR-489857,21955,1,2009-12-02T14:43:00
OR-489857,21975,1,2009-12-02T14:43:00
OR-489857,21976,3,2009-12-02T14:43:00
OR-489857,21977,1,2009-12-02T14:43:00
OR-489857,21980,1,2009-12-02T14:43:00
OR-489857,21981,1,2009-12-02T14:43:00
OR-489857,22024,1,2009-12-02T14:43:00
OR-489857,22055,2,2009-12-02T14:43:00
OR-489857,22064,7,2009-12-02T14:43:00
OR-489857,22072,3,2009-12-02T14:43:00
OR-489857,22075,1,2009-12-02T14:43:00
OR-489857,22077,3,2009-12-02T14:43:00
OR-489857,22079,1,2009-12-02T14:43:00
OR-489857,22080,1,2009-12-02T14:43:00
OR-489857,22082,2,2009-12-02T14:43:00
OR-489857,22083,2,2009-12-02T14:43:00
OR-489857,22086,16,2009-12-02T14:43:00
OR-489857,22087,2,2009-12-02T14:43:00
OR-489857,22090,2,2009-12-02T14:43:00
OR-489857,22107,2,2009-12-02T14:43:00
OR-489857,22109,2,2009-12-02T14:43:00
OR-489857,22110,1,2009-12-02T14:43:00
OR-489857,22111,3,2009-12-02T14:43:00
OR-489857,22112,1,2009-12-02T14:43:00
OR-489857,22113,3,2009-12-02T14:43:00
OR-489857,22114,5,2009-12-02T14:43:00
OR-489857,22132,3,2009-12-02T14:43:00
OR-489857,22138,2,2009-12-02T14:43:00
OR-489857,22139,7,2009-12-02T14:43:00
OR-489857,22141,2,2009-12-02T14:43:00
OR-489857,22142,1,2009-12-02T14:43:00
OR-489857,22147,2,2009-12-02T14:43:00
OR-489857,22149,1,2009-12-02T14:43:00
OR-489857,22155,3,2009-12-02T14:43:00
OR-489861,21669,8,2009-12-02T14:50:00
OR-489861,21670,8,2009-12-02T14:50:00
OR-489861,22335,6,2009-12-02T14:50:00
OR-489861,20685,1,2009-12-02T14:50:00
OR-489863,20725,1,2009-12-02T14:55:00
OR-489863,47591D,1,2009-12-02T14:55:00
OR-489863,21916,1,2009-12-02T14:55:00
OR-489863,22315,4,2009-12-02T14:55:00
OR-489863,21933,1,2009-12-02T14:55:00
OR-489863,21042,1,2009-12-02T14:55:00
OR-489863,84029E,1,2009-12-02T14:55:00
OR-489863,21484,1,2009-12-02T14:55:00
OR-489864,21733,32,2009-12-02T14:56:00
OR-489864,85123A,46,2009-12-02T14:56:00
OR-489865,22192,1,2009-12-02T15:01:00
OR-489865,22191,1,2009-12-02T15:01:00
OR-489865,22121,2,2009-12-02T15:01:00
OR-489865,21754,2,2009-12-02T15:01:00
OR-489865,21756,4,2009-12-02T15:01:00
OR-489865,21114,5,2009-12-02T15:01:00
OR-489865,22111,3,2009-12-02T15:01:00
OR-489865,21479,1,2009-12-02T15:01:00
OR-489865,84029G,3,2009-12-02T15:01:00
OR-489866,82583,2,2009-12-02T15:04:00
OR-489866,21164,1,2009-12-02T15:04:00
OR-489866,82552,5,2009-12-02T15:04:00
OR-489866,82551,5,2009-12-02T15:04:00
OR-489866,22113,2,2009-12-02T15:04:00
OR-489866,21485,2,2009-12-02T15:04:00
OR-489866,21481,2,2009-12-02T15:04:00
OR-489866,21877,6,2009-12-02T15:04:00
OR-489866,84032B,2,2009-12-02T15:04:00
OR-489866,22296,12,2009-12-02T15:04:00
OR-489866,22064,1,2009-12-02T15:04:00
OR-489866,22335,1,2009-12-02T15:04:00
OR-489866,21733,11,2009-12-02T15:04:00
OR-489866,85123A,10,2009-12-02T15:04:00
OR-489866,85053,1,2009-12-02T15:04:00
OR-489866,85061W,10,2009-12-02T15:04:00
OR-489866,84971S,2,2009-12-02T15:04:00
OR-489866,85199S,10,2009-12-02T15:04:00
OR-489866,37446,1,2009-12-02T15:04:00
OR-489866,22055,1,2009-12-02T15:04:00
OR-489866,37447,1,2009-12-02T15:04:00
OR-489866,84832,15,2009-12-02T15:04:00
OR-489866,84970S,12,2009-12-02T15:04:00
OR-489866,84836,12,2009-12-02T15:04:00
OR-489866,21494,10,2009-12-02T15:04:00
OR-489866,84347,4,2009-12-02T15:04:00
OR-489866,22224,3,2009-12-02T15:04:00
OR-489866,22227,8,2009-12-02T15:04:00
OR-489866,47568,2,2009-12-02T15:04:00
OR-489866,84509A,2,2009-12-02T15:04:00
OR-489866,21217,1,2009-12-02T15:04:00
OR-489866,22212,3,2009-12-02T15:04:00
OR-489866,21871,6,2009-12-02T15:04:00
OR-489866,21313,1,2009-12-02T15:04:00
OR-489866,82580,5,2009-12-02T15:04:00
OR-489866,82578,3,2009-12-02T15:04:00
OR-489866,84879,24,2009-12-02T15:04:00
OR-489866,21114,10,2009-12-02T15:04:00
OR-489866,21928,4,2009-12-02T15:04:00
OR-489866,21931,2,2009-12-02T15:04:00
OR-489866,21929,4,2009-12-02T15:04:00
OR-489866,85099F,5,2009-12-02T15:04:00
OR-489866,20712,4,2009-12-02T15:04:00
OR-489866,20711,2,2009-12-02T15:04:00
OR-489866,85099B,4,2009-12-02T15:04:00
OR-489866,21523,4,2009-12-02T15:04:00
OR-489866,21524,2,2009-12-02T15:04:00
OR-489866,48187,2,2009-12-02T15:04:00
OR-489866,48185,1,2009-12-02T15:04:00
OR-489866,21955,2,2009-12-02T15:04:00
OR-489866,71459,12,2009-12-02T15:04:00
OR-489866,84755,40,2009-12-02T15:04:00
OR-489866,21756,2,2009-12-02T15:04:00
OR-489866,21754,3,2009-12-02T15:04:00
OR-489866,21755,2,2009-12-02T15:04:00
OR-489866,85231B,2,2009-12-02T15:04:00
OR-489866,82482,3,2009-12-02T15:04:00
OR-489866,22087,1,2009-12-02T15:04:00
OR-489866,22088,1,2009-12-02T15:04:00
OR-489866,21232,5,2009-12-02T15:04:00
OR-489866,21231,5,2009-12-02T15:04:00
OR-489867,20969,2,2009-12-02T15:08:00
OR-489867,20970,2,2009-12-02T15:08:00
OR-489867,22187,4,2009-12-02T15:08:00
OR-489867,21232,4,2009-12-02T15:08:00
OR-489867,21231,4,2009-12-02T15:08:00
OR-489867,84792,2,2009-12-02T15:08:00
OR-489867,22173,4,2009-12-02T15:08:00
OR-489868,22121,24,2009-12-02T15:10:00
OR-489868,84970S,12,2009-12-02T15:10:00
OR-489868,84946,12,2009-12-02T15:10:00
OR-489868,20713,10,2009-12-02T15:10:00
OR-489868,22084,12,2009-12-02T15:10:00
OR-489868,72351A,24,2009-12-02T15:10:00
OR-489869,22349,1,2009-12-02T15:15:00
OR-489869,85049E,1,2009-12-02T15:15:00
OR-489869,21733,1,2009-12-02T15:15:00
OR-489869,21891,1,2009-12-02T15:15:00
OR-489869,84832,2,2009-12-02T15:15:00
OR-489869,84879,5,2009-12-02T15:15:00
OR-489870,85099B,30,2009-12-02T15:16:00
OR-489870,21989,40,2009-12-02T15:16:00
OR-489870,84987,48,2009-12-02T15:16:00
OR-489871,21217,12,2009-12-02T15:17:00
OR-489871,37449,16,2009-12-02T15:17:00
OR-489871,47591D,100,2009-12-02T15:17:00
OR-489872,21930,20,2009-12-02T15:28:00
OR-489872,21621,2,2009-12-02T15:28:00
OR-489872,21918,24,2009-12-02T15:28:00
OR-489872,21485,6,2009-12-02T15:28:00
OR-489872,22112,12,2009-12-02T15:28:00
OR-489872,22111,12,2009-12-02T15:28:00
OR-489872,22114,12,2009-12-02T15:28:00
OR-489872,84029E,12,2009-12-02T15:28:00
OR-489872,84029G,12,2009-12-02T15:28:00
OR-489872,21479,12,2009-12-02T15:28:00
OR-489872,20979,16,2009-12-02T15:28:00
OR-489872,84992,24,2009-12-02T15:28:00
OR-489872,22178,12,2009-12-02T15:28:00
OR-489872,85099B,20,2009-12-02T15:28:00
OR-489872,20712,10,2009-12-02T15:28:00
OR-489872,20713,10,2009-12-02T15:28:00
OR-489873,22348,12,2009-12-02T15:29:00
OR-489874,21498,50,2009-12-02T15:38:00
OR-489874,21499,50,2009-12-02T15:38:00
OR-489874,22173,3,2009-12-02T15:38:00
OR-489875,21218,1,2009-12-02T15:41:00
OR-489875,85099B,2,2009-12-02T15:41:00
OR-489875,21935,1,2009-12-02T15:41:00
OR-489875,20727,1,2009-12-02T15:41:00
OR-489875,22356,2,2009-12-02T15:41:00
OR-489875,20724,1,2009-12-02T15:41:00
OR-489875,20725,1,2009-12-02T15:41:00
OR-489875,20723,10,2009-12-02T15:41:00
OR-489875,22355,20,2009-12-02T15:41:00
OR-489875,22083,1,2009-12-02T15:41:00
OR-489875,22086,5,2009-12-02T15:41:00
OR-489875,85049A,2,2009-12-02T15:41:00
OR-489875,22114,1,2009-12-02T15:41:00
OR-489875,21035,1,2009-12-02T15:41:00
OR-489875,21479,1,2009-12-02T15:41:00
OR-489875,21327,1,2009-12-02T15:41:00
OR-489875,85175,16,2009-12-02T15:41:00
OR-489875,21181,1,2009-12-02T15:41:00
OR-489875,21174,1,2009-12-02T15:41:00
OR-489875,21930,3,2009-12-02T15:41:00
OR-489875,85049E,1,2009-12-02T15:41:00
OR-489875,21155,2,2009-12-02T15:41:00
OR-489875,21870,2,2009-12-02T15:41:00
OR-489875,21622,4,2009-12-02T15:41:00
OR-489875,21385,2,2009-12-02T15:41:00
OR-489875,85048,1,2009-12-02T15:41:00
OR-489875,85232B,1,2009-12-02T15:41:00
OR-489875,21034,2,2009-12-02T15:41:00
OR-489875,21864,1,2009-12-02T15:41:00
OR-489875,84997A,2,2009-12-02T15:41:00
OR-489875,84997B,1,2009-12-02T15:41:00
OR-489875,21098,1,2009-12-02T15:41:00
OR-489875,21890,1,2009-12-02T15:41:00
OR-489875,85174,1,2009-12-02T15:41:00
OR-489875,35400,1,2009-12-02T15:41:00
OR-489877,22297,24,2009-12-02T15:44:00
OR-489877,84949,96,2009-12-02T15:44:00
OR-489876,21929,1,2009-12-02T15:44:00
OR-489876,21210,1,2009-12-02T15:44:00
OR-489876,20752,1,2009-12-02T15:44:00
OR-489876,22315,1,2009-12-02T15:44:00
OR-489876,20966,1,2009-12-02T15:44:00
OR-489876,22107,1,2009-12-02T15:44:00
OR-489876,21122,1,2009-12-02T15:44:00
OR-489876,21124,1,2009-12-02T15:44:00
OR-489876,21484,1,2009-12-02T15:44:00
OR-489876,85099B,1,2009-12-02T15:44:00
OR-489878,22150,1,2009-12-02T15:51:00
OR-489878,21832,1,2009-12-02T15:51:00
OR-489878,20966,1,2009-12-02T15:51:00
OR-489878,22109,1,2009-12-02T15:51:00
OR-489878,21124,1,2009-12-02T15:51:00
OR-489878,22075,1,2009-12-02T15:51:00
OR-489878,22080,1,2009-12-02T15:51:00
OR-489878,22175,1,2009-12-02T15:51:00
OR-489878,20751,1,2009-12-02T15:51:00
OR-489878,72760B,1,2009-12-02T15:51:00
OR-489878,21166,2,2009-12-02T15:51:00
OR-489878,21165,1,2009-12-02T15:51:00
OR-489879,85150,1,2009-12-02T16:02:00
OR-489879,21544,1,2009-12-02T16:02:00
OR-489879,22297,2,2009-12-02T16:02:00
OR-489879,22294,2,2009-12-02T16:02:00
OR-489879,22296,5,2009-12-02T16:02:00
OR-489879,21172,1,2009-12-02T16:02:00
OR-489879,85049A,1,2009-12-02T16:02:00
OR-489879,84029E,1,2009-12-02T16:02:00
OR-489879,22113,1,2009-12-02T16:02:00
OR-489879,22131,1,2009-12-02T16:02:00
OR-489879,21832,3,2009-12-02T16:02:00
OR-489879,20974,1,2009-12-02T16:02:00
OR-489879,21034,1,2009-12-02T16:02:00
OR-489879,84536A,1,2009-12-02T16:02:00
OR-489879,21864,1,2009-12-02T16:02:00
OR-489879,21866,1,2009-12-02T16:02:00
OR-489879,20828,2,2009-12-02T16:02:00
OR-489879,20829,5,2009-12-02T16:02:00
OR-489880,22139,3,2009-12-02T16:18:00
OR-489880,20682,6,2009-12-02T16:18:00
OR-489880,85014B,3,2009-12-02T16:18:00
OR-489880,21429,8,2009-12-02T16:18:00
OR-489880,20727,10,2009-12-02T16:18:00
OR-489880,20726,10,2009-12-02T16:18:00
OR-489880,84270,30,2009-12-02T16:18:00
OR-489883,22139,6,2009-12-02T16:24:00
OR-489883,22138,6,2009-12-02T16:24:00
OR-489883,21791,12,2009-12-02T16:24:00
OR-489883,85227,12,2009-12-02T16:24:00
OR-489883,21429,16,2009-12-02T16:24:00
OR-489883,20724,10,2009-12-02T16:24:00
OR-489883,21935,10,2009-12-02T16:24:00
OR-489883,20749,4,2009-12-02T16:24:00
OR-489883,20750,4,2009-12-02T16:24:00
OR-489883,22352,6,2009-12-02T16:24:00
OR-489883,20977,16,2009-12-02T16:24:00
OR-489883,20979,16,2009-12-02T16:24:00
OR-489883,20983,12,2009-12-02T16:24:00
OR-489883,20981,12,2009-12-02T16:24:00
OR-489883,21754,6,2009-12-02T16:24:00
OR-489888,22121,3,2009-12-02T16:49:00
OR-489888,20975,24,2009-12-02T16:49:00
OR-489888,20979,16,2009-12-02T16:49:00
OR-489888,20983,12,2009-12-02T16:49:00
OR-489888,21746,12,2009-12-02T16:49:00
OR-489888,21832,12,2009-12-02T16:49:00
OR-489888,84879,32,2009-12-02T16:49:00
OR-489888,22294,24,2009-12-02T16:49:00
OR-489888,22295,12,2009-12-02T16:49:00
OR-489888,84949,6,2009-12-02T16:49:00
OR-489888,21733,6,2009-12-02T16:49:00
OR-489888,22178,12,2009-12-02T16:49:00
OR-489888,20750,2,2009-12-02T16:49:00
OR-489889,22271,96,2009-12-02T16:52:00
OR-489889,22078,120,2009-12-02T16:52:00
OR-489889,22082,120,2009-12-02T16:52:00
OR-489889,22149,120,2009-12-02T16:52:00
OR-489889,22294,288,2009-12-02T16:52:00
OR-489889,20914,32,2009-12-02T16:52:00
OR-489889,35961,288,2009-12-02T16:52:00
OR-489889,22335,288,2009-12-02T16:52:00
OR-489889,22131,144,2009-12-02T16:52:00
OR-489889,85123A,480,2009-12-02T16:52:00
OR-489889,21531,48,2009-12-02T16:52:00
OR-489889,21243,96,2009-12-02T16:52:00
OR-489889,84836,216,2009-12-02T16:52:00
OR-489889,22273,96,2009-12-02T16:52:00
OR-489890,22149,160,2009-12-02T16:53:00
OR-489890,71477,144,2009-12-02T16:53:00
OR-489891,20679,6,2009-12-02T16:59:00
OR-489891,15056N,6,2009-12-02T16:59:00
OR-489891,15056BL,6,2009-12-02T16:59:00
OR-489892,85123A,2,2009-12-02T17:02:00
OR-489893,22114,8,2009-12-02T17:06:00
OR-489893,22084,6,2009-12-02T17:06:00
OR-489893,22109,8,2009-12-02T17:06:00
OR-489893,85150,12,2009-12-02T17:06:00
OR-489893,21181,12,2009-12-02T17:06:00
OR-489893,22086,24,2009-12-02T17:06:00
OR-489894,22086,12,2009-12-02T17:18:00
OR-489894,22083,18,2009-12-02T17:18:00
OR-489894,22084,12,2009-12-02T17:18:00
OR-489894,20914,12,2009-12-02T17:18:00
OR-489894,21080,12,2009-12-02T17:18:00
OR-489894,21210,12,2009-12-02T17:18:00
OR-489894,21212,24,2009-12-02T17:18:00
OR-489894,20971,12,2009-12-02T17:18:00
OR-489894,22271,6,2009-12-02T17:18:00
OR-489894,22273,6,2009-12-02T17:18:00
OR-489894,20974,24,2009-12-02T17:18:00
OR-489894,21213,24,2009-12-02T17:18:00
OR-489894,21989,12,2009-12-02T17:18:00
OR-489894,84987,12,2009-12-02T17:18:00
OR-489894,84991,48,2009-12-02T17:18:00
OR-489894,84992,24,2009-12-02T17:18:00
OR-489894,21668,12,2009-12-02T17:18:00
OR-489894,21669,12,2009-12-02T17:18:00
OR-489894,21670,12,2009-12-02T17:18:00
OR-489894,21671,12,2009-12-02T17:18:00
OR-489894,21672,12,2009-12-02T17:18:00
OR-489894,21673,12,2009-12-02T17:18:00
OR-489894,22087,12,2009-12-02T17:18:00
OR-489895,22130,12,2009-12-03T07:25:00
OR-489895,21232,24,2009-12-03T07:25:00
OR-489895,37448,24,2009-12-03T07:25:00
OR-489895,21700,24,2009-12-03T07:25:00
OR-489895,47556B,6,2009-12-03T07:25:00
OR-489895,22059,24,2009-12-03T07:25:00
OR-489895,22055,8,2009-12-03T07:25:00
OR-489895,37446,8,2009-12-03T07:25:00
OR-489895,22208,12,2009-12-03T07:25:00
OR-489895,21428,4,2009-12-03T07:25:00
OR-489895,21430,4,2009-12-03T07:25:00
OR-489895,85049C,12,2009-12-03T07:25:00
OR-489896,22349,6,2009-12-03T07:57:00
OR-489896,22110,4,2009-12-03T07:57:00
OR-489896,21485,3,2009-12-03T07:57:00
OR-489896,21488,4,2009-12-03T07:57:00
OR-489896,22300,6,2009-12-03T07:57:00
OR-489896,22301,6,2009-12-03T07:57:00
OR-489896,21212,24,2009-12-03T07:57:00
OR-489896,84991,24,2009-12-03T07:57:00
OR-489896,21535,12,2009-12-03T07:57:00
OR-489896,21584,20,2009-12-03T07:57:00
OR-489896,21900,24,2009-12-03T07:57:00
OR-489896,21901,24,2009-12-03T07:57:00
OR-489897,84347,6,2009-12-03T09:10:00
OR-489897,21135,16,2009-12-03T09:10:00
OR-489897,22147,12,2009-12-03T09:10:00
OR-489897,85049E,12,2009-12-03T09:10:00
OR-489897,22130,36,2009-12-03T09:10:00
